              Konto Plan 
   101  Account                                                0,00 €   -174.672,09 € 
02-11-2000  232  420 Hangar for Monticule 2154                            500,00 € 
02-11-2000  232  420 Hangar for Monticule 2154                            500,00 € 
02-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 € 
02-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 € 
02-11-2000  235  429 Hangar for Taii'gard 4188                            500,00 € 
02-11-2000  235  429 Hangar for Taii'gard 4188                            500,00 € 
02-11-2000  235  429 SG for Taii'gard 4188                                350,00 € 
02-11-2000  235  429 SG for Taii'gard 4188                                350,00 € 
02-11-2000  235  429 SG for Taii'gard 4188                                350,00 € 
02-11-2000  243  436 Hangar for Lodestone 2084                            500,00 € 
02-11-2000  243  436 SG for Lodestone 2084                                350,00 € 
02-11-2000  243  436 SG for Lodestone 2084                                350,00 € 
02-11-2000  243  436 SG for Lodestone 2084                                350,00 € 
02-11-2000  243  436 SG for Lodestone 2084                                350,00 € 
03-11-2000  101  102 correction                                        294.182,00 € 
03-11-2000  101  434 contribution Vampire                               6.377,00 € 
03-11-2000  103  101 trader - scout subvention                          2.500,00 € 
03-11-2000  103  428 contribution Pade                                 17.500,00 € 
03-11-2000  232  420 Hangar for Monticule 2154                            500,00 € 
03-11-2000  232  430 SG for Monticule 2154                                350,00 € 
03-11-2000  233  430 Turret for Great-A'Thuin 2054                      5.000,00 € 
03-11-2000  235  429 SG for Taii'gard 4188                                350,00 € 
03-11-2000  301  103 mning??                                           15.000,00 € 
04-11-2000  232  420 Hangar for Monticule 2154                            500,00 € 
04-11-2000  232  430 SG for Monticule 2154                                350,00 € 
04-11-2000  235  429 SG for Taii'gard 4188                                350,00 € 
06-11-2000  101  420 contribution Lasade                                2.500,00 € 
06-11-2000  101  422 contribution Joanla                               20.000,00 € 
06-11-2000  101  424 contribution Destro                               10.000,00 € 
06-11-2000  101  424 contribution Destro                               25.000,00 € 
06-11-2000  101  434 contribution Vampire                              15.000,00 € 
06-11-2000  101  435 contribution Jerico                                  500,00 € 
06-11-2000  101  437 contribution TheCleaner                           16.000,00 € 
06-11-2000  101  438 contribution zHA                                  40.000,00 € 
06-11-2000  129  101 retreat of Tiran                                   2.000,00 € 
06-11-2000  129  101 Ship -DarkAvenger for Tiran                       165.000,00 € 
06-11-2000  135  101 retreat of Jerico                                  5.000,00 € 
06-11-2000  231  436 Hangar for Eden 2225                                 500,00 € 
06-11-2000  231  436 SG for Eden 2225                                     350,00 € 
06-11-2000  232  420 Hangar for Monticule 2154                            500,00 € 
06-11-2000  232  430 SG for Monticule 2154                                350,00 € 
06-11-2000  232  430 SG for Monticule 2154                                350,00 € 
06-11-2000  232  430 SG for Monticule 2154                                350,00 € 
06-11-2000  232  430 SG for Monticule 2154                                350,00 € 
06-11-2000  232  430 SG for Monticule 2154                                350,00 € 
06-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 € 
06-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 € 
06-11-2000  233  430 Turret for Great-A'Thuin 2054                      5.000,00 € 
06-11-2000  233  430 Turret for Great-A'Thuin 2054                      5.000,00 € 
06-11-2000  235  429 SG for Taii'gard 4188                                350,00 € 
06-11-2000  235  429 SG for Taii'gard 4188                                350,00 € 
06-11-2000  238  437 Hangar for Phille 3065                               500,00 € 
06-11-2000  238  437 Hangar for Phille 3065                               500,00 € 
06-11-2000  238  437 Turret for Phille 3065                             5.000,00 € 
06-11-2000  242  435 Turret for Dark-Sun 3183                           5.000,00 € 
06-11-2000  242  438 SG for Wandz                                         350,00 € 
06-11-2000  243  436 Turret for Lodestone 2084                          5.000,00 € 
06-11-2000  310  429 plasma boosters on 4188                            2.000,00 € 
